marka_kodu,tip_kodu,arac_yili,kasko_degeri,veri_yili,veri_ay
400,2679,2023,1275942,2026,6
400,2679,2022,1175506,2026,6
400,2680,2024,1437282,2026,6
400,2680,2023,1416296,2026,6
400,2680,2022,1304814,2026,6
400,2681,2023,1485525,2026,6
400,2681,2022,1390869,2026,6
400,2682,2024,2417030,2026,6
400,2682,2023,2262982,2026,6
400,2682,2022,1508418,2026,6
400,2683,2024,2598306,2026,6
400,2683,2023,2450695,2026,6
400,2683,2022,1633539,2026,6
400,2684,2024,2684352,2026,6
400,2684,2023,2513269,2026,6
400,2684,2022,1675250,2026,6
400,2685,2024,2885680,2026,6
400,2685,2023,2700982,2026,6
400,2685,2022,1800372,2026,6
400,2686,2024,2879435,2026,6
400,2686,2023,2721841,2026,6
400,2686,2022,1814274,2026,6
400,2687,2024,3095394,2026,6
400,2687,2023,2909554,2026,6
400,2687,2022,1939397,2026,6
400,2688,2024,2137928,2026,6
400,2688,2023,2106713,2026,6
400,2688,2022,1902828,2026,6
400,2689,2024,3246480,2026,6
400,2689,2023,3063264,2026,6
400,2689,2022,2041856,2026,6
400,2690,2024,2287278,2026,6
400,2690,2023,2253880,2026,6
400,2690,2022,2035753,2026,6
400,2691,2024,3473267,2026,6
400,2691,2023,3262684,2026,6
400,2691,2022,2174778,2026,6
400,2692,2024,2524337,2026,6
400,2692,2023,2487480,2026,6
400,2692,2022,2246749,2026,6
400,2693,2024,3833247,2026,6
400,2693,2023,3620936,2026,6
400,2693,2022,2413578,2026,6
400,2694,2024,2537880,2026,6
400,2694,2023,2364812,2026,6
400,2694,2022,1541181,2026,6
400,2695,2024,2598306,2026,6
400,2695,2023,2455333,2026,6
400,2695,2022,1580556,2026,6
400,2696,2023,1214537,2026,6
400,2696,2022,1204344,2026,6
400,2697,2024,2728221,2026,6
400,2697,2023,2560979,2026,6
400,2697,2022,1666306,2026,6
400,2698,2024,2793178,2026,6
400,2698,2023,2659004,2026,6
400,2698,2022,1705676,2026,6
400,2699,2023,1309970,2026,6
400,2699,2022,1289480,2026,6
400,2700,2024,2818570,2026,6
400,2700,2023,2626363,2026,6
400,2700,2022,1708012,2026,6
400,2701,2022,509892,2026,6
400,2702,2022,621493,2026,6
400,2703,2022,563690,2026,6
400,2704,2022,687426,2026,6
400,2705,2022,734647,2026,6
400,2706,2022,815457,2026,6
400,2707,2023,2206203,2026,6
400,2707,2022,2125799,2026,6
400,2708,2023,2360639,2026,6
400,2708,2022,2274603,2026,6
400,2709,2023,2349609,2026,6
400,2709,2022,2263973,2026,6
400,2710,2023,2514081,2026,6
400,2710,2022,2422454,2026,6
400,2711,2023,2502330,2026,6
400,2711,2022,2411134,2026,6
400,2712,2023,2677496,2026,6
400,2712,2022,2579911,2026,6
400,2713,2026,7683539,2026,6
400,2713,2025,7683539,2026,6
400,2713,2024,6491411,2026,6
400,2713,2023,4671967,2026,6
400,2713,2022,3378718,2026,6
400,2733,2023,2892332,2026,6
400,2733,2022,2863408,2026,6
400,2733,2021,2834774,2026,6
400,2734,2022,5470528,2026,6
400,2734,2021,5225805,2026,6
400,2735,2024,1285273,2026,6
400,2735,2023,1246051,2026,6
400,2735,2022,871852,2026,6
400,2735,2021,663067,2026,6
400,2736,2024,1574877,2026,6
400,2736,2023,1454145,2026,6
400,2736,2022,1017458,2026,6
400,2736,2021,788833,2026,6
400,2737,2023,2724542,2026,6
400,2737,2022,2687891,2026,6
400,2737,2021,2661012,2026,6
400,2738,2026,14898714,2026,6
400,2738,2025,14898714,2026,6
400,2738,2024,12587127,2026,6
400,2738,2023,9432782,2026,6
400,2738,2022,6822604,2026,6
400,2738,2021,6253097,2026,6
400,2739,2024,2351227,2026,6
400,2739,2023,2316898,2026,6
400,2739,2022,2233036,2026,6
400,2739,2021,1640132,2026,6
400,2740,2024,2508569,2026,6
400,2740,2023,2471942,2026,6
400,2740,2022,2382465,2026,6
400,2740,2021,1749889,2026,6
400,2741,2024,2690795,2026,6
400,2741,2023,2651507,2026,6
400,2741,2022,2555535,2026,6
400,2741,2021,1877003,2026,6
400,2742,2026,13674446,2026,6
400,2742,2025,13674446,2026,6
400,2742,2024,11552807,2026,6
400,2742,2023,8597230,2026,6
400,2742,2022,6215851,2026,6
400,2742,2021,5669243,2026,6
400,2743,2026,18654518,2026,6
400,2743,2025,18654518,2026,6
400,2743,2024,15760204,2026,6
400,2743,2023,11762204,2026,6
400,2743,2022,8507800,2026,6
400,2743,2021,7535778,2026,6
400,2744,2022,4520518,2026,6
400,2744,2021,4279343,2026,6
400,2744,2020,4046003,2026,6
400,2745,2026,10873156,2026,6
400,2745,2025,10873156,2026,6
400,2745,2024,9186149,2026,6
400,2745,2023,6823560,2026,6
400,2745,2022,4941099,2026,6
400,2745,2021,4434460,2026,6
400,2745,2020,3743959,2026,6
400,2746,2024,3270629,2026,6
400,2746,2023,3222872,2026,6
400,2746,2022,3005719,2026,6
400,2746,2021,2160192,2026,6
400,2746,2020,1838105,2026,6
400,2746,2019,1739380,2026,6
400,2747,2024,1226661,2026,6
400,2747,2023,1049559,2026,6
400,2747,2022,735687,2026,6
400,2747,2021,565468,2026,6
400,2747,2020,494160,2026,6
400,2747,2019,474874,2026,6
400,2748,2024,1172090,2026,6
400,2748,2023,959557,2026,6
400,2748,2022,672602,2026,6
400,2748,2021,516596,2026,6
400,2748,2020,457609,2026,6
400,2748,2019,439751,2026,6
400,2749,2024,1373860,2026,6
400,2749,2023,1094127,2026,6
400,2749,2022,766925,2026,6
400,2749,2021,580776,2026,6
400,2749,2020,512671,2026,6
400,2749,2019,494387,2026,6
400,2751,2013,470549,2026,6
400,2751,2012,442587,2026,6
400,2752,2013,513823,2026,6
400,2752,2012,483266,2026,6
400,2753,2013,501257,2026,6
400,2753,2012,471476,2026,6
400,2754,2013,548161,2026,6
400,2754,2012,515593,2026,6
400,2755,2022,387525,2026,6
400,2755,2021,383650,2026,6
400,2755,2020,362592,2026,6
400,2755,2019,352348,2026,6
400,2755,2018,329969,2026,6
400,2755,2017,305024,2026,6
400,2755,2016,290121,2026,6
400,2755,2015,268901,2026,6
400,2755,2014,245479,2026,6
400,2755,2013,219053,2026,6
400,2755,2012,206312,2026,6
400,2756,2022,494535,2026,6
400,2756,2021,488678,2026,6
400,2756,2020,475255,2026,6
400,2756,2019,459629,2026,6
400,2756,2018,430462,2026,6
400,2756,2017,397906,2026,6
400,2756,2016,378451,2026,6
400,2756,2015,350760,2026,6
400,2756,2014,321217,2026,6
400,2756,2013,291896,2026,6
400,2756,2012,269358,2026,6
400,2757,2014,691148,2026,6
400,2757,2013,555660,2026,6
400,2757,2012,522613,2026,6
400,2758,2014,802643,2026,6
400,2758,2013,660723,2026,6
400,2758,2012,621452,2026,6
400,2759,2013,821489,2026,6
400,2759,2012,772665,2026,6
400,2760,2013,816949,2026,6
400,2760,2012,768398,2026,6
400,2761,2013,914539,2026,6
400,2761,2012,860187,2026,6
400,2762,2013,1544026,2026,6
400,2762,2012,1452290,2026,6
400,2763,2022,470734,2026,6
400,2763,2021,460803,2026,6
400,2763,2020,456287,2026,6
400,2763,2019,445365,2026,6
400,2763,2018,426956,2026,6
400,2763,2017,403856,2026,6
400,2763,2016,388237,2026,6
400,2763,2015,372768,2026,6
400,2763,2014,344447,2026,6
400,2763,2013,316886,2026,6
400,2763,2012,290465,2026,6
400,2764,2022,517243,2026,6
400,2764,2021,504927,2026,6
400,2764,2020,494983,2026,6
400,2764,2019,490034,2026,6
400,2764,2018,461780,2026,6
400,2764,2017,436048,2026,6
400,2764,2016,422765,2026,6
400,2764,2015,401156,2026,6
400,2764,2014,366017,2026,6
400,2764,2013,330286,2026,6
400,2764,2012,302483,2026,6
400,2765,2018,641973,2026,6
400,2765,2017,582981,2026,6
400,2765,2016,558589,2026,6
400,2765,2015,517692,2026,6
400,2765,2014,484027,2026,6
400,2765,2013,415502,2026,6
400,2765,2012,390788,2026,6
400,2766,2020,777193,2026,6
400,2766,2019,758871,2026,6
400,2766,2018,710707,2026,6
400,2766,2017,663188,2026,6
400,2766,2016,642940,2026,6
400,2766,2015,614812,2026,6
400,2766,2014,568565,2026,6
400,2766,2013,504116,2026,6
400,2766,2012,468220,2026,6
400,2767,2020,649802,2026,6
400,2767,2019,603012,2026,6
400,2767,2018,564739,2026,6
400,2767,2017,522056,2026,6
400,2767,2016,505725,2026,6
400,2767,2015,483232,2026,6
400,2767,2014,445796,2026,6
400,2767,2013,390106,2026,6
400,2767,2012,366895,2026,6
400,2768,2020,1089941,2026,6
400,2768,2019,1054739,2026,6
400,2768,2018,1024826,2026,6
400,2768,2017,965294,2026,6
400,2768,2016,876789,2026,6
400,2768,2015,862604,2026,6
400,2768,2014,809579,2026,6
400,2768,2013,708389,2026,6
400,2768,2012,666313,2026,6
400,2769,2018,625421,2026,6
400,2769,2017,578142,2026,6
400,2769,2016,533401,2026,6
400,2769,2015,509669,2026,6
400,2769,2014,470808,2026,6
400,2769,2013,411533,2026,6
400,2769,2012,387072,2026,6
400,2770,2020,682846,2026,6
400,2770,2019,666742,2026,6
400,2770,2018,624421,2026,6
400,2770,2017,577238,2026,6
400,2770,2016,532563,2026,6
400,2770,2015,508853,2026,6
400,2770,2014,470047,2026,6
400,2770,2013,410861,2026,6
400,2770,2012,386447,2026,6
400,2771,2020,735613,2026,6
400,2771,2019,718264,2026,6
400,2771,2018,672676,2026,6
400,2771,2017,621824,2026,6
400,2771,2016,573699,2026,6
400,2771,2015,548171,2026,6
400,2771,2014,506809,2026,6
400,2771,2013,443243,2026,6
400,2771,2012,416891,2026,6
400,2772,2013,479928,2026,6
400,2772,2012,451405,2026,6
400,2773,2013,521944,2026,6
400,2773,2012,490915,2026,6
400,2774,2013,511607,2026,6
400,2774,2012,481200,2026,6
400,2775,2013,556980,2026,6
400,2775,2012,523884,2026,6
400,2776,2017,891541,2026,6
400,2776,2016,841699,2026,6
400,2776,2015,780121,2026,6
400,2776,2014,688199,2026,6
400,2777,2017,957435,2026,6
400,2777,2016,903933,2026,6
400,2777,2015,837794,2026,6
400,2777,2014,742343,2026,6
400,2778,2017,1033770,2026,6
400,2778,2016,975988,2026,6
400,2778,2015,904588,2026,6
400,2778,2014,799441,2026,6
400,2781,2017,4141210,2026,6
400,2781,2016,3675199,2026,6
400,2781,2015,3179478,2026,6
400,2781,2014,2762283,2026,6
400,2782,2026,11856720,2026,6
400,2782,2025,11856720,2026,6
400,2782,2024,10017110,2026,6
400,2782,2023,7439736,2026,6
400,2782,2022,5384289,2026,6
400,2782,2021,5016556,2026,6
400,2782,2020,4538789,2026,6
400,2782,2019,4202439,2026,6
400,2782,2018,3984577,2026,6
400,2782,2017,3773228,2026,6
400,2782,2016,3429336,2026,6
400,2782,2015,3025203,2026,6
400,2782,2014,2619733,2026,6
400,2783,2024,678096,2026,6
400,2783,2023,668195,2026,6
400,2783,2022,638595,2026,6
400,2783,2021,499262,2026,6
400,2783,2020,412918,2026,6
400,2783,2019,393177,2026,6
400,2783,2018,373640,2026,6
400,2783,2017,348684,2026,6
400,2783,2016,325459,2026,6
400,2783,2015,301638,2026,6
400,2783,2014,275734,2026,6
400,2784,2024,824500,2026,6
400,2784,2023,812461,2026,6
400,2784,2022,776474,2026,6
400,2784,2021,607350,2026,6
400,2784,2020,536238,2026,6
400,2784,2019,516527,2026,6
400,2784,2018,483228,2026,6
400,2784,2017,454327,2026,6
400,2784,2016,421142,2026,6
400,2784,2015,390335,2026,6
400,2784,2014,358665,2026,6
400,2785,2024,933658,2026,6
400,2785,2023,924412,2026,6
400,2785,2022,797524,2026,6
400,2785,2021,625399,2026,6
400,2785,2020,554894,2026,6
400,2785,2019,532720,2026,6
400,2785,2018,501870,2026,6
400,2785,2017,474057,2026,6
400,2785,2016,438685,2026,6
400,2785,2015,407467,2026,6
400,2785,2014,377027,2026,6
400,2786,2024,965574,2026,6
400,2786,2023,951474,2026,6
400,2786,2022,909326,2026,6
400,2786,2021,729843,2026,6
400,2786,2020,654212,2026,6
400,2786,2019,631546,2026,6
400,2786,2018,557940,2026,6
400,2786,2017,515756,2026,6
400,2786,2016,478077,2026,6
400,2786,2015,443101,2026,6
400,2786,2014,407994,2026,6
400,2787,2017,2175974,2026,6
400,2787,2016,1549739,2026,6
400,2787,2015,1211690,2026,6
400,2787,2014,1009310,2026,6
400,2788,2017,2257435,2026,6
400,2788,2016,1607776,2026,6
400,2788,2015,1257667,2026,6
400,2788,2014,1043467,2026,6
400,2789,2017,2259923,2026,6
400,2789,2016,2067647,2026,6
400,2789,2015,1788757,2026,6
400,2790,2017,2442650,2026,6
400,2790,2016,2426700,2026,6
400,2790,2015,2099377,2026,6
400,2791,2024,1159345,2026,6
400,2791,2023,1142415,2026,6
400,2791,2022,856542,2026,6
400,2791,2021,639893,2026,6
400,2791,2020,598967,2026,6
400,2791,2019,570860,2026,6
400,2791,2018,519012,2026,6
400,2791,2017,488703,2026,6
400,2791,2016,475845,2026,6
400,2791,2015,441031,2026,6
400,2792,2024,1037026,2026,6
400,2792,2023,1021882,2026,6
400,2792,2022,976619,2026,6
400,2792,2021,755670,2026,6
400,2792,2020,718166,2026,6
400,2792,2019,683532,2026,6
400,2792,2018,662278,2026,6
400,2792,2017,612227,2026,6
400,2792,2016,567500,2026,6
400,2792,2015,525975,2026,6
400,2793,2017,770728,2026,6
400,2793,2016,750147,2026,6
400,2793,2015,695262,2026,6
400,2794,2017,851864,2026,6
400,2794,2016,829086,2026,6
400,2794,2015,768471,2026,6
400,2795,2017,886342,2026,6
400,2795,2016,862667,2026,6
400,2795,2015,799572,2026,6
400,2796,2017,979640,2026,6
400,2796,2016,953488,2026,6
400,2796,2015,883745,2026,6
400,2797,2017,1308620,2026,6
400,2797,2016,1273700,2026,6
400,2797,2015,1062199,2026,6
400,2798,2020,298946,2026,6
400,2798,2019,277835,2026,6
400,2798,2018,260446,2026,6
400,2798,2017,232007,2026,6
400,2798,2016,220505,2026,6
400,2798,2015,200777,2026,6
400,2799,2019,365714,2026,6
400,2799,2018,342510,2026,6
400,2799,2017,316607,2026,6
400,2799,2016,282799,2026,6
400,2800,2019,479477,2026,6
400,2800,2018,449052,2026,6
400,2800,2017,415228,2026,6
400,2800,2016,377639,2026,6
400,2801,2025,10693700,2026,6
400,2801,2024,10284658,2026,6
400,2801,2023,10114696,2026,6
400,2801,2022,6987560,2026,6
400,2801,2021,5162142,2026,6
400,2801,2020,4455418,2026,6
400,2801,2019,3854818,2026,6
400,2801,2018,3454307,2026,6
400,2801,2017,3203833,2026,6
400,2801,2016,3030514,2026,6
400,2802,2026,18301763,2026,6
400,2802,2025,18301763,2026,6
400,2802,2024,15462181,2026,6
400,2802,2023,10858689,2026,6
400,2802,2022,8366444,2026,6
400,2802,2021,7919012,2026,6
400,2802,2020,7461136,2026,6
400,2802,2019,7175567,2026,6
400,2802,2018,6887482,2026,6
400,2802,2017,6570885,2026,6
400,2802,2016,6004158,2026,6
400,2803,2017,764479,2026,6
400,2803,2016,700735,2026,6
400,2805,2022,580241,2026,6
400,2805,2021,575520,2026,6
400,2805,2020,482923,2026,6
400,2805,2019,463322,2026,6
400,2805,2018,433924,2026,6
400,2805,2017,357807,2026,6
400,2805,2016,321698,2026,6
400,2806,2024,1567984,2026,6
400,2806,2023,1187058,2026,6
400,2806,2022,830579,2026,6
400,2806,2021,714638,2026,6
400,2806,2020,649105,2026,6
400,2806,2019,641480,2026,6
400,2806,2018,600786,2026,6
400,2806,2017,495412,2026,6
400,2806,2016,441012,2026,6
400,2807,2021,704630,2026,6
400,2807,2020,617846,2026,6
400,2807,2019,610606,2026,6
400,2807,2018,571841,2026,6
400,2807,2017,471536,2026,6
400,2807,2016,419785,2026,6
400,2808,2024,1761779,2026,6
400,2808,2023,1390159,2026,6
400,2808,2022,972688,2026,6
400,2808,2021,836586,2026,6
400,2808,2020,747899,2026,6
400,2808,2019,728220,2026,6
400,2808,2018,681992,2026,6
400,2808,2017,562377,2026,6
400,2808,2016,500646,2026,6
400,2809,2021,748732,2026,6
400,2809,2020,691011,2026,6
400,2809,2019,658911,2026,6
400,2809,2018,617109,2026,6
400,2809,2017,508855,2026,6
400,2809,2016,453000,2026,6
400,2810,2024,1936022,2026,6
400,2810,2023,1493031,2026,6
400,2810,2022,1044666,2026,6
400,2810,2021,898325,2026,6
400,2810,2020,803096,2026,6
400,2810,2019,785810,2026,6
400,2810,2018,735967,2026,6
400,2810,2017,606866,2026,6
400,2810,2016,540245,2026,6
400,2811,2024,2137731,2026,6
400,2811,2023,2105886,2026,6
400,2811,2022,2029660,2026,6
400,2811,2021,1587612,2026,6
400,2811,2020,1361829,2026,6
400,2811,2019,1234092,2026,6
400,2811,2018,1155784,2026,6
400,2811,2017,1144225,2026,6
400,2811,2016,1005274,2026,6
400,2812,2024,2295739,2026,6
400,2812,2023,2261541,2026,6
400,2812,2022,2179687,2026,6
400,2812,2021,1698640,2026,6
400,2812,2020,1462486,2026,6
400,2812,2019,1325316,2026,6
400,2812,2018,1241208,2026,6
400,2812,2017,1228795,2026,6
400,2812,2016,1115659,2026,6
400,2813,2024,2478721,2026,6
400,2813,2023,2441797,2026,6
400,2813,2022,2353416,2026,6
400,2813,2021,1840854,2026,6
400,2813,2020,1579056,2026,6
400,2813,2019,1430947,2026,6
400,2813,2018,1340155,2026,6
400,2813,2017,1326752,2026,6
400,2813,2016,1200862,2026,6
400,2813,2015,1137990,2026,6
400,2814,2024,728468,2026,6
400,2814,2023,717615,2026,6
400,2814,2022,685831,2026,6
400,2814,2021,528729,2026,6
400,2814,2020,473774,2026,6
400,2814,2019,469343,2026,6
400,2814,2018,439548,2026,6
400,2814,2017,398680,2026,6
400,2815,2024,816773,2026,6
400,2815,2023,804604,2026,6
400,2815,2022,768963,2026,6
400,2815,2021,592822,2026,6
400,2815,2020,531205,2026,6
400,2815,2019,521250,2026,6
400,2815,2018,488160,2026,6
400,2815,2017,442783,2026,6
400,2816,2024,889071,2026,6
400,2816,2023,875827,2026,6
400,2816,2022,837031,2026,6
400,2816,2021,645293,2026,6
400,2816,2020,578233,2026,6
400,2816,2019,570080,2026,6
400,2816,2018,533908,2026,6
400,2816,2017,484289,2026,6
400,2817,2024,978690,2026,6
400,2817,2023,964111,2026,6
400,2817,2022,921402,2026,6
400,2817,2021,713734,2026,6
400,2817,2020,639557,2026,6
400,2817,2019,630551,2026,6
400,2817,2018,590543,2026,6
400,2817,2017,535488,2026,6
400,2818,2024,1135621,2026,6
400,2818,2023,1100636,2026,6
400,2818,2022,770107,2026,6
400,2818,2021,596525,2026,6
400,2818,2020,511893,2026,6
400,2818,2019,507097,2026,6
400,2818,2018,474905,2026,6
400,2818,2017,430771,2026,6
400,2819,2022,676778,2026,6
400,2819,2021,657399,2026,6
400,2819,2020,579376,2026,6
400,2819,2019,573939,2026,6
400,2819,2018,518436,2026,6
400,2819,2017,470241,2026,6
400,2820,2024,1416537,2026,6
400,2820,2023,1307553,2026,6
400,2820,2022,914885,2026,6
400,2820,2021,708675,2026,6
400,2820,2020,608145,2026,6
400,2820,2019,600434,2026,6
400,2820,2018,562325,2026,6
400,2820,2017,510072,2026,6
400,2821,2022,809549,2026,6
400,2821,2021,803199,2026,6
400,2821,2020,689261,2026,6
400,2821,2019,680529,2026,6
400,2821,2018,618260,2026,6
400,2821,2017,560804,2026,6
400,2822,2024,925792,2026,6
400,2822,2023,911999,2026,6
400,2822,2022,871597,2026,6
400,2822,2021,672323,2026,6
400,2822,2020,613646,2026,6
400,2822,2019,569509,2026,6
400,2822,2018,533366,2026,6
400,2822,2017,483780,2026,6
400,2823,2024,1037718,2026,6
400,2823,2023,1022259,2026,6
400,2823,2022,976977,2026,6
400,2823,2021,737957,2026,6
400,2823,2020,677225,2026,6
400,2823,2019,629658,2026,6
400,2823,2018,587808,2026,6
400,2823,2017,533183,2026,6
400,2824,2024,1573804,2026,6
400,2824,2023,1452718,2026,6
400,2824,2022,1016459,2026,6
400,2824,2021,783628,2026,6
400,2824,2020,699062,2026,6
400,2824,2019,694153,2026,6
400,2824,2018,650108,2026,6
400,2824,2017,589692,2026,6
400,2825,2024,1735604,2026,6
400,2825,2023,1602069,2026,6
400,2825,2022,1120959,2026,6
400,2825,2021,855031,2026,6
400,2825,2020,762764,2026,6
400,2825,2019,753820,2026,6
400,2825,2018,705978,2026,6
400,2825,2017,640077,2026,6
400,2826,2021,740304,2026,6
400,2826,2020,680234,2026,6
400,2826,2019,641607,2026,6
400,2826,2018,600876,2026,6
400,2826,2017,545044,2026,6
400,2827,2021,801416,2026,6
400,2827,2020,742160,2026,6
400,2827,2019,699742,2026,6
400,2827,2018,655341,2026,6
400,2827,2017,594429,2026,6
400,2828,2024,1732528,2026,6
400,2828,2023,1599229,2026,6
400,2828,2022,1118973,2026,6
400,2828,2021,866763,2026,6
400,2828,2020,776704,2026,6
400,2828,2019,771253,2026,6
400,2828,2018,722297,2026,6
400,2828,2017,655195,2026,6
400,2829,2024,1901571,2026,6
400,2829,2023,1755265,2026,6
400,2829,2022,1228151,2026,6
400,2829,2021,949697,2026,6
400,2829,2020,851004,2026,6
400,2829,2019,841024,2026,6
400,2829,2018,787650,2026,6
400,2829,2017,714463,2026,6
400,2830,2021,782011,2026,6
400,2830,2020,720745,2026,6
400,2830,2019,679825,2026,6
400,2830,2018,636686,2026,6
400,2830,2017,577518,2026,6
400,2831,2021,832560,2026,6
400,2831,2020,773045,2026,6
400,2831,2019,752067,2026,6
400,2831,2018,704337,2026,6
400,2831,2017,638888,2026,6
400,2832,2024,1900105,2026,6
400,2832,2023,1753911,2026,6
400,2832,2022,1227204,2026,6
400,2832,2021,950600,2026,6
400,2832,2020,840517,2026,6
400,2832,2019,834631,2026,6
400,2832,2018,781659,2026,6
400,2832,2017,709019,2026,6
400,2833,2024,2095380,2026,6
400,2833,2023,1934167,2026,6
400,2833,2022,1353327,2026,6
400,2833,2021,1048300,2026,6
400,2833,2020,926912,2026,6
400,2833,2019,916032,2026,6
400,2833,2018,857904,2026,6
400,2833,2017,778186,2026,6
400,2834,2022,4455877,2026,6
400,2834,2021,4411318,2026,6
400,2834,2020,3992061,2026,6
400,2834,2019,3820799,2026,6
400,2834,2018,3690205,2026,6
400,2834,2017,3635209,2026,6
400,2835,2019,4195252,2026,6
400,2835,2018,3963294,2026,6
400,2835,2017,3098532,2026,6
400,2836,2019,4412606,2026,6
400,2836,2018,4176171,2026,6
400,2836,2017,3408817,2026,6
400,2837,2026,13321691,2026,6
400,2837,2025,13321691,2026,6
400,2837,2024,11254784,2026,6
400,2837,2023,8410560,2026,6
400,2837,2022,6075183,2026,6
400,2837,2021,5046250,2026,6
400,2837,2020,4545708,2026,6
400,2837,2019,4253499,2026,6
400,2837,2018,4166759,2026,6
400,2837,2017,3579274,2026,6
400,2838,2020,2427942,2026,6
400,2838,2019,2196475,2026,6
400,2838,2018,2163923,2026,6
400,2839,2022,2501682,2026,6
400,2839,2021,2476665,2026,6
400,2839,2020,2446214,2026,6
400,2839,2019,2266036,2026,6
400,2839,2018,2188989,2026,6
400,2840,2022,3113110,2026,6
400,2840,2021,3081980,2026,6
400,2840,2020,2822568,2026,6
400,2840,2019,2645985,2026,6
400,2840,2018,2614605,2026,6
400,2841,2019,3188561,2026,6
400,2841,2018,2996423,2026,6
400,2842,2024,1708898,2026,6
400,2842,2023,1560381,2026,6
400,2842,2022,1336353,2026,6
400,2842,2021,1035147,2026,6
400,2842,2020,849855,2026,6
400,2842,2019,819319,2026,6
400,2842,2018,759655,2026,6
400,2843,2024,1875551,2026,6
400,2843,2023,1712545,2026,6
400,2843,2022,1466674,2026,6
400,2843,2021,1136101,2026,6
400,2843,2020,932725,2026,6
400,2843,2019,899222,2026,6
400,2843,2018,833748,2026,6
400,2844,2024,1504667,2026,6
400,2844,2023,1482252,2026,6
400,2844,2022,1416597,2026,6
400,2844,2021,963725,2026,6
400,2844,2020,900888,2026,6
400,2844,2019,860296,2026,6
400,2844,2018,797631,2026,6
400,2845,2024,1651403,2026,6
400,2845,2023,1626803,2026,6
400,2845,2022,1554745,2026,6
400,2845,2021,1204109,2026,6
400,2845,2020,988745,2026,6
400,2845,2019,944199,2026,6
400,2845,2018,875435,2026,6
400,2846,2024,922686,2026,6
400,2846,2023,772472,2026,6
400,2846,2022,541465,2026,6
400,2846,2021,423577,2026,6
400,2846,2020,338899,2026,6
400,2846,2019,331564,2026,6
400,2847,2024,1081520,2026,6
400,2847,2023,886281,2026,6
400,2847,2022,621235,2026,6
400,2847,2021,479163,2026,6
400,2847,2020,383370,2026,6
400,2847,2019,375080,2026,6
400,2848,2024,654482,2026,6
400,2848,2023,644732,2026,6
400,2848,2022,617277,2026,6
400,2848,2021,482885,2026,6
400,2848,2020,386345,2026,6
400,2848,2019,377993,2026,6
400,2849,2024,746686,2026,6
400,2849,2023,735563,2026,6
400,2849,2022,704240,2026,6
400,2849,2021,543182,2026,6
400,2849,2020,434599,2026,6
400,2849,2019,425202,2026,6
400,2850,2024,1046511,2026,6
400,2850,2023,919947,2026,6
400,2850,2022,644835,2026,6
400,2850,2021,511857,2026,6
400,2850,2020,431140,2026,6
400,2850,2019,405895,2026,6
400,2851,2014,545359,2026,6
400,2851,2013,511039,2026,6
400,2851,2012,460446,2026,6
400,2852,2014,560823,2026,6
400,2852,2013,525549,2026,6
400,2852,2012,479241,2026,6
400,2853,2014,597969,2026,6
400,2853,2013,560321,2026,6
400,2853,2012,503917,2026,6
400,2854,2015,898292,2026,6
400,2854,2014,838179,2026,6
400,2854,2013,773361,2026,6
400,2854,2012,665248,2026,6
400,2855,2016,526269,2026,6
400,2855,2015,474090,2026,6
400,2855,2014,434702,2026,6
400,2855,2013,394981,2026,6
400,2855,2012,349952,2026,6
400,2856,2016,598918,2026,6
400,2856,2015,560025,2026,6
400,2856,2014,512073,2026,6
400,2856,2013,461237,2026,6
400,2856,2012,415985,2026,6
400,2857,2016,555949,2026,6
400,2857,2015,506132,2026,6
400,2857,2014,467956,2026,6
400,2857,2013,425436,2026,6
400,2857,2012,377797,2026,6
400,2858,2016,628587,2026,6
400,2858,2015,586597,2026,6
400,2858,2014,542243,2026,6
400,2858,2013,486358,2026,6
400,2858,2012,445429,2026,6
400,2859,2016,509096,2026,6
400,2859,2015,474090,2026,6
400,2860,2025,834339,2026,6
400,2860,2024,666531,2026,6
400,2861,2025,1237460,2026,6
400,2861,2024,955556,2026,6
400,2862,2025,1354367,2026,6
400,2862,2024,1177660,2026,6
400,2863,2025,1535776,2026,6
400,2863,2024,1191494,2026,6
400,2864,2025,1703038,2026,6
400,2864,2024,1321262,2026,6
400,2865,2026,4055908,2026,6
400,2865,2025,3646024,2026,6
400,2865,2024,3236464,2026,6
400,2865,2023,2455599,2026,6
400,2866,2026,3920265,2026,6
400,2866,2025,3463936,2026,6
400,2866,2024,3007909,2026,6
400,2866,2023,2265970,2026,6
400,2867,2026,4027669,2026,6
400,2867,2025,3558838,2026,6
400,2867,2024,3090317,2026,6
400,2867,2023,2323589,2026,6
400,2868,2026,4258844,2026,6
400,2868,2025,3828452,2026,6
400,2868,2024,3398399,2026,6
400,2868,2023,2578772,2026,6
400,2869,2026,2186177,2026,6
400,2869,2025,1977969,2026,6
400,2870,2026,5478898,2026,6
400,2870,2025,4957098,2026,6
400,2871,2026,5644876,2026,6
400,2871,2025,5107268,2026,6
400,2875,2025,1912554,2026,6
400,2875,2024,1497767,2026,6
400,2876,2025,2250442,2026,6
400,2876,2024,1745430,2026,6
400,2877,2025,2658127,2026,6
400,2877,2024,2075646,2026,6
400,2878,2025,3542740,2026,6
400,2878,2024,2795046,2026,6
400,2910,2026,719853,2026,6
400,2911,2026,3066709,2026,6
400,2912,2026,3834578,2026,6
400,2913,2026,4170505,2026,6
